Script#40		
yucrrem	-	플레이아데스는 인터내셔널과 동맹 관계입니다.^황제와 대립하는 세력이라면 목표가 일치하니까요.
lucius	-	플레이아데스는 유니티와 동맹 상태가 아닙니까?
deus	-	(뭐, 나만 영문을 모르는 것은 아니군.)
yucrrem	-	공식적으로는 그렇죠. 사실상 유니티의 속국 행세를 하고 있습니다만, 이미 해방을 목표로 준비중입니다.
yucrrem	-	본격적인 무력 충돌에 들어가면 최선을 다해 황제를 대적할테니 걱정하지 않으셔도 좋습니다.
reina	-	그렇다면 지금의 목적지는 어디죠?
yucrrem	-	물론 자바입니다. 바로 코앞이니까요.^그쪽 입장에서는 갑작스럽겠지만 망명은 받아줄 겁니다.
yeong	-	자바 연방도 포섭이 된 상태입니까?
kashasty	-	그렇다면, 셀다 대공께서 저희를 이쪽으로 보낸 것도?
yucrrem	-	대공께선 꽤 오래 전부터 이 계획을 추진하고 계셨습니다.^이미 자바와 루아를 포함해, 유니티 제국을 포위하는 동맹이 결성되어 있죠.
deus	-	(종합하면 유니티 제국을 포위한 대규모 국제 동맹.)
deus	-	(규모와 힘은 유니티가 압도적으로 강하지만, 내부의 적을 품고 있다…… 정도가 되겠군.)
blank	-	상황이 복잡할수록, 남들이 찾아내지 못한 틈새를 이용할 수 있는 여지는 커진다.
blank	-	아직 가능성은 충분하다.
luvericha	-	황제를 피해 도망친 줄로만 알았는데…….
json	-	정세에 대한 이야기는 나중에라도 할 수 있겠죠.^우선 당장 취해야 할 행동을 정해야 합니다.
yucrrem	-	유니티와 자바를 가르는 국경지대는 제국군이 가장 경계를 높이고 있는 지역이죠.
yucrrem	-	강행돌파를 시도하는 건 무리입니다. 여러 갈래로 흩어져서 누군가를 희생시킬 각오가 있다면 이야기가 다르겠습니다만.
lenien	-	……그건 별로 내키지 않는군요.
blank	-	그 방법대로면 놈들의 관심이 내 쪽에 쏠리지 않는다고 장담할 수 없다.
blank	-	물론 하찮은 미물들이 제아무리 많이 쫓아온들 타개할 방법이 있지만, 비장의 수단을 벌써부터 드러낼 수는 없으니까.
yucrrem	-	의견이 일치해서 다행입니다. 저희도 결과를 예측하기 힘든 방식은 피하고 싶은지라.
deus	-	그렇다면 대안은 뭔가?
blank	-	그 말에 수인은 들고 있던 자루를 내려놓았다.
*	SE	Grr
blank	-	문득 멀리서 괴수가 으르렁대는 소리가 들려왔다.
triana	-	이게 무슨 소리죠?
eren	-	괴수 중에는 고지대에 사는 종이 있어.^특히 지금 같은 겨울이 되고 눈이 쌓이면 녀석들의 활동 반경이 넓어지지.
yucrrem	-	그 녀석들이 조직된 제국군보단 상대하기 나을 겁니다.
yucrrem	-	제 계획은, 괴수들이 있는 더 높은 지대까지 올라가서 제국군 초소를 우회하는 거죠.
blank	-	수인의 자루 안에는 말린 식량과 횃불이 들어 있었다.
ratice	-	기회는 길지 않겠군요. 우리가 이 주변에 있다는 건 이미 알려져 있을 거고, 녀석들이 고지대까지 수색하기 시작하면 이 방법은 사라질 테니.
blank	-	그 말에 한동안 대답하는 사람이 없었다.
yucrrem	-	……좋습니다. 저는 자바 측에 연락해서, 국경 근처 고지대를 수색하라고 일러 두죠.
yucrrem	-	자바의 지원군과 접선하면 그때부턴 편하게 내려올 수 있을 겁니다.
blank	-	그는 그런 말만을 남기고 급하게 어디론가 사라졌다.
*	Title	
